year,title,pmid,lastname,forename,initials,affiliation,lab
2004,The bromodomain-containing protein Bdf1p acts as a phenotypic and transcriptional multicopy suppressor of YAF9 deletion in yeast.,15255905,Rytka,Joanna,J,None,
2004,The bromodomain-containing protein Bdf1p acts as a phenotypic and transcriptional multicopy suppressor of YAF9 deletion in yeast.,15255905,Slonimski,Piotr P,PP,None,
2004,The bromodomain-containing protein Bdf1p acts as a phenotypic and transcriptional multicopy suppressor of YAF9 deletion in yeast.,15255905,Frontali,Laura,L,None,
2004,The bromodomain-containing protein Bdf1p acts as a phenotypic and transcriptional multicopy suppressor of YAF9 deletion in yeast.,15255905,Negri,Rodolfo,R,None,
2004,"Plasmodium falciparum histone acetyltransferase, a yeast GCN5 homologue involved in chromatin remodeling.",15075257,Fan,Qi,Q,"Department of Bioscience and Technology, Dalian University of Technology, Dalian 116023, China.",
2004,"Plasmodium falciparum histone acetyltransferase, a yeast GCN5 homologue involved in chromatin remodeling.",15075257,An,Lijia,L,None,
2004,"Plasmodium falciparum histone acetyltransferase, a yeast GCN5 homologue involved in chromatin remodeling.",15075257,Cui,Liwang,L,None,
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,Mujtaba,Shiraz,S,"Department of Physiology and Biophysics, New York University, 1425 Madison Avenue, New York, NY 10029, USA.",
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,He,Yan,Y,None,
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,Zeng,Lei,L,None,
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,Yan,Sherry,S,None,
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,Plotnikova,Olga,O,None,
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,Sachchidanand,None,None,None,
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,Sanchez,Roberto,R,None,
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,Zeleznik-Le,Nancy J,NJ,None,
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,Ronai,Ze'ev,Z,None,
2004,Structural mechanism of the bromodomain of the coactivator CBP in p53 transcriptional activation.,14759370,Zhou,Ming-Ming,MM,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,French,Christopher A,CA,"Department of Pathology, Brigham and Women's Hospital, 75 Francis St, Boston, MA 02115, USA. Cfrench@partners.org",
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Kutok,Jeffery L,JL,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Faquin,William C,WC,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Toretsky,Jeffrey A,JA,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Antonescu,Cristina R,CR,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Griffin,Constance A,CA,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Nose,Vania,V,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Vargas,Sara O,SO,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Moschovi,Mary,M,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Tzortzatou-Stathopoulou,Fotini,F,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Miyoshi,Isao,I,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Perez-Atayde,Antonio R,AR,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Aster,Jon C,JC,None,
2004,Midline carcinoma of children and young adults with NUT rearrangement.,15483023,Fletcher,Jonathan A,JA,None,
2004,Lysine acetylation and the bromodomain: a new partnership for signaling.,15382140,Yang,Xiang-Jiao,XJ,"Molecular Oncology Group, Royal Victoria Hospital, Room H5.41, Department of Medicine, McGill University Health Center, 687 Pine Avenue West, Montreal, Quebec H3A 1A1, Canada. xiang-jiao.yang@mcgill.ca",
2004,Precise nucleosome positioning and the TATA box dictate requirements for the histone H4 tail and the bromodomain factor Bdf1.,15225549,Martinez-Campa,Carlos,C,"Department of Biochemistry, University of Oxford, South Parks Road, Oxford, OX1 3QU, United Kingdom.",
2004,Precise nucleosome positioning and the TATA box dictate requirements for the histone H4 tail and the bromodomain factor Bdf1.,15225549,Politis,Panagiotis,P,None,
2004,Precise nucleosome positioning and the TATA box dictate requirements for the histone H4 tail and the bromodomain factor Bdf1.,15225549,Moreau,Jean-Luc,JL,None,
2004,Precise nucleosome positioning and the TATA box dictate requirements for the histone H4 tail and the bromodomain factor Bdf1.,15225549,Kent,Nick,N,None,
2004,Precise nucleosome positioning and the TATA box dictate requirements for the histone H4 tail and the bromodomain factor Bdf1.,15225549,Goodall,Jane,J,None,
2004,Precise nucleosome positioning and the TATA box dictate requirements for the histone H4 tail and the bromodomain factor Bdf1.,15225549,Mellor,Jane,J,None,
2004,Precise nucleosome positioning and the TATA box dictate requirements for the histone H4 tail and the bromodomain factor Bdf1.,15225549,Goding,Colin R,CR,None,
2004,Change in nuclear-cytoplasmic localization of a double-bromodomain protein during proliferation and differentiation of mouse spinal cord and dorsal root ganglia.,15063089,Crowley,ThomasE,T,"Department of Obstetrics and Gynecology, Columbia University Medical Center, 630 W 168th St., New York, NY 10032, USA.",
2004,Change in nuclear-cytoplasmic localization of a double-bromodomain protein during proliferation and differentiation of mouse spinal cord and dorsal root ganglia.,15063089,Brunori,Michele,M,None,
2004,Change in nuclear-cytoplasmic localization of a double-bromodomain protein during proliferation and differentiation of mouse spinal cord and dorsal root ganglia.,15063089,Rhee,Kunsoo,K,None,
2004,Change in nuclear-cytoplasmic localization of a double-bromodomain protein during proliferation and differentiation of mouse spinal cord and dorsal root ganglia.,15063089,Wang,Xiangyuan,X,None,
2004,Change in nuclear-cytoplasmic localization of a double-bromodomain protein during proliferation and differentiation of mouse spinal cord and dorsal root ganglia.,15063089,Wolgemuth,Debra J,DJ,None,
2004,Selective recognition of acetylated histones by bromodomain proteins visualized in living cells.,14731392,Kanno,Tomohiko,T,"Laboratory of Molecular Growth Regulation, National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, MD 20892, USA.",
2004,Selective recognition of acetylated histones by bromodomain proteins visualized in living cells.,14731392,Kanno,Yuka,Y,None,
2004,Selective recognition of acetylated histones by bromodomain proteins visualized in living cells.,14731392,Siegel,Richard M,RM,None,
2004,Selective recognition of acetylated histones by bromodomain proteins visualized in living cells.,14731392,Jang,Moon Kyoo,MK,None,
2004,Selective recognition of acetylated histones by bromodomain proteins visualized in living cells.,14731392,Lenardo,Michael J,MJ,None,
2004,Selective recognition of acetylated histones by bromodomain proteins visualized in living cells.,14731392,Ozato,Keiko,K,None,
2004,Hitchhiking without covalent integration.,15109488,Botchan,Michael,M,"Department of Cell and Molecular Biology and Division of Biochemistry and Molecular Biology, The University of California, Berkeley, Berkeley, CA 94720, USA.",
2004,Ionisation characteristics and elimination rates of some aminoindanones determined by capillary electrophoresis.,15378900,<lastname>SimplÃ_cio</lastname>,<forename>Ana LuÃ_sa</forename>,AL,"School of Pharmacy, Trinity College, Dublin 2, Ireland. anas@ibet.pt",
2004,Ionisation characteristics and elimination rates of some aminoindanones determined by capillary electrophoresis.,15378900,Gilmer,John F,JF,None,
2004,Ionisation characteristics and elimination rates of some aminoindanones determined by capillary electrophoresis.,15378900,Frankish,Neil,N,None,
2004,Ionisation characteristics and elimination rates of some aminoindanones determined by capillary electrophoresis.,15378900,Sheridan,Helen,H,None,
2004,Ionisation characteristics and elimination rates of some aminoindanones determined by capillary electrophoresis.,15378900,Walsh,John J,JJ,None,
2004,Ionisation characteristics and elimination rates of some aminoindanones determined by capillary electrophoresis.,15378900,Clancy,John M,JM,None,
2004,"TIF1delta, a novel HP1-interacting member of the transcriptional intermediary factor 1 (TIF1) family expressed by elongating spermatids.",15322135,Khetchoumian,Konstantin,K,"<affiliation>Institut de GÃ©nÃ©tique et de Biologie MolÃ©culaire et Cellulaire, CNRS/INSERM/ULP/CollÃ¨ge de France and Institut Clinique de la Souris, BP 10142, 67 404 Illkirch-Cedex, France.</affiliation>",
2004,"TIF1delta, a novel HP1-interacting member of the transcriptional intermediary factor 1 (TIF1) family expressed by elongating spermatids.",15322135,Teletin,Marius,M,None,
2004,"TIF1delta, a novel HP1-interacting member of the transcriptional intermediary factor 1 (TIF1) family expressed by elongating spermatids.",15322135,Mark,Manuel,M,None,
2004,"TIF1delta, a novel HP1-interacting member of the transcriptional intermediary factor 1 (TIF1) family expressed by elongating spermatids.",15322135,Lerouge,Thierry,T,None,
2004,"TIF1delta, a novel HP1-interacting member of the transcriptional intermediary factor 1 (TIF1) family expressed by elongating spermatids.",15322135,<lastname>CerviÃ±o</lastname>,Margarita,M,None,
2004,"TIF1delta, a novel HP1-interacting member of the transcriptional intermediary factor 1 (TIF1) family expressed by elongating spermatids.",15322135,Oulad-Abdelghani,Mustapha,M,None,
2004,"TIF1delta, a novel HP1-interacting member of the transcriptional intermediary factor 1 (TIF1) family expressed by elongating spermatids.",15322135,Chambon,Pierre,P,None,
2004,"TIF1delta, a novel HP1-interacting member of the transcriptional intermediary factor 1 (TIF1) family expressed by elongating spermatids.",15322135,Losson,<forename>RÃ©gine</forename>,R,None,
2004,Bromodomain factor 1 (Bdf1) is phosphorylated by protein kinase CK2.,15143168,Sawa,Chika,C,"Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Boston, MA 02115, USA.",
2004,Bromodomain factor 1 (Bdf1) is phosphorylated by protein kinase CK2.,15143168,Nedea,Eduard,E,None,
2004,Bromodomain factor 1 (Bdf1) is phosphorylated by protein kinase CK2.,15143168,Krogan,Nevan,N,None,
2004,Bromodomain factor 1 (Bdf1) is phosphorylated by protein kinase CK2.,15143168,Wada,Tadashi,T,None,
2004,Bromodomain factor 1 (Bdf1) is phosphorylated by protein kinase CK2.,15143168,Handa,Hiroshi,H,None,
2004,Bromodomain factor 1 (Bdf1) is phosphorylated by protein kinase CK2.,15143168,Greenblatt,Jack,J,None,
2004,Bromodomain factor 1 (Bdf1) is phosphorylated by protein kinase CK2.,15143168,Buratowski,Stephen,S,None,
2004,E mu-BRD2 transgenic mice develop B-cell lymphoma and leukemia.,14563639,Greenwald,Rebecca J,RJ,"Department of Pathology, Immunology Research Division, Brigham and Women's Hospital, Harvard Medcial School, Boston, MA, USA.",
2004,E mu-BRD2 transgenic mice develop B-cell lymphoma and leukemia.,14563639,Tumang,Joseph R,JR,None,
2004,E mu-BRD2 transgenic mice develop B-cell lymphoma and leukemia.,14563639,Sinha,Anupama,A,None,
2004,E mu-BRD2 transgenic mice develop B-cell lymphoma and leukemia.,14563639,Currier,Nicolas,N,None,
2004,E mu-BRD2 transgenic mice develop B-cell lymphoma and leukemia.,14563639,Cardiff,Robert D,RD,None,
2004,E mu-BRD2 transgenic mice develop B-cell lymphoma and leukemia.,14563639,Rothstein,Thomas L,TL,None,
2004,E mu-BRD2 transgenic mice develop B-cell lymphoma and leukemia.,14563639,Faller,Douglas V,DV,None,
2004,E mu-BRD2 transgenic mice develop B-cell lymphoma and leukemia.,14563639,Denis,Gerald V,GV,None,
2003,Mi-2 beta associates with BRG1 and RET finger protein at the distinct regions with transcriptional activating and repressing abilities.,14530259,Shimono,Yohei,Y,"Department of Pathology, Nagoya University Graduate School of Medicine, 65 Tsurumai-cho, Showa-ku, Nagoya 466-8550, Japan.",
2003,Mi-2 beta associates with BRG1 and RET finger protein at the distinct regions with transcriptional activating and repressing abilities.,14530259,Murakami,Hideki,H,None,
2003,Mi-2 beta associates with BRG1 and RET finger protein at the distinct regions with transcriptional activating and repressing abilities.,14530259,Kawai,Kumi,K,None,
2003,Mi-2 beta associates with BRG1 and RET finger protein at the distinct regions with transcriptional activating and repressing abilities.,14530259,Wade,Paul A,PA,None,
2003,Mi-2 beta associates with BRG1 and RET finger protein at the distinct regions with transcriptional activating and repressing abilities.,14530259,Shimokata,Kaoru,K,None,
2003,Mi-2 beta associates with BRG1 and RET finger protein at the distinct regions with transcriptional activating and repressing abilities.,14530259,Takahashi,Masahide,M,None,
2003,Multiple mechanistically distinct functions of SAGA at the PHO5 promoter.,12724405,Barbaric,Slobodan,S,"Laboratory of Biochemistry, Faculty of Food Technology and Biotechnology, University of Zagreb, 10000 Zagreb, Croatia.",
2003,Multiple mechanistically distinct functions of SAGA at the PHO5 promoter.,12724405,Reinke,Hans,H,None,
2003,Multiple mechanistically distinct functions of SAGA at the PHO5 promoter.,12724405,<lastname>HÃ¶rz</lastname>,Wolfram,W,None,
2003,Regulation of transcription by the heterogeneous nuclear ribonucleoprotein E1B-AP5 is mediated by complex formation with the novel bromodomain-containing protein BRD7.,12489984,Kzhyshkowska,Julia,J,"<affiliation>UniversitÃ_t Heidelberg, Uni-Klinikum Mannheim, Dermatologie, Theodor-Kutzer-Ufer 1-3, D-68167 Mannheim, Germany. julia.kzhyshkowska@haut.ma.uni-heidelberg.de</affiliation>",
2003,Regulation of transcription by the heterogeneous nuclear ribonucleoprotein E1B-AP5 is mediated by complex formation with the novel bromodomain-containing protein BRD7.,12489984,Rusch,Andre,A,None,
2003,Regulation of transcription by the heterogeneous nuclear ribonucleoprotein E1B-AP5 is mediated by complex formation with the novel bromodomain-containing protein BRD7.,12489984,Wolf,Hans,H,None,
2003,Regulation of transcription by the heterogeneous nuclear ribonucleoprotein E1B-AP5 is mediated by complex formation with the novel bromodomain-containing protein BRD7.,12489984,Dobner,Thomas,T,None,
2003,"IMB1, a bromodomain protein induced during seed imbibition, regulates ABA- and phyA-mediated responses of germination in Arabidopsis.",12969431,Duque,Paula,P,"Laboratory of Plant Molecular Biology, The Rockefeller University, 1230 York Avenue, New York, NY 10021-6399, USA.",
2003,"IMB1, a bromodomain protein induced during seed imbibition, regulates ABA- and phyA-mediated responses of germination in Arabidopsis.",12969431,Chua,Nam-Hai,NH,None,
2003,Identification of mRNAs that are up-regulated after fertilization in the murine zygote by suppression subtractive hybridization.,12705884,Yao,Yuan-Qing,YQ,"Department of Obstetrics and Gynaecology, The University of Hong Kong, Hong Kong, SAR, China.",
2003,Identification of mRNAs that are up-regulated after fertilization in the murine zygote by suppression subtractive hybridization.,12705884,Xu,Jia-Sen,JS,None,
2003,Identification of mRNAs that are up-regulated after fertilization in the murine zygote by suppression subtractive hybridization.,12705884,Lee,Will M,WM,None,
2003,Identification of mRNAs that are up-regulated after fertilization in the murine zygote by suppression subtractive hybridization.,12705884,Yeung,William S B,WS,None,
2003,Identification of mRNAs that are up-regulated after fertilization in the murine zygote by suppression subtractive hybridization.,12705884,Lee,Kai-Fai,KF,None,
2003,"BP75, bromodomain-containing M(r) 75,000 protein, binds dishevelled-1 and enhances Wnt signaling by inactivating glycogen synthase kinase-3 beta.",12941796,Kim,Sunhong,S,"National Creative Research Initiatives Center for Cell Growth Regulation and Department of Biological Sciences, Korea Advanced Institute of Science and Technology, Yusong, Taejon 305-701, Republic of Korea.",
2003,"BP75, bromodomain-containing M(r) 75,000 protein, binds dishevelled-1 and enhances Wnt signaling by inactivating glycogen synthase kinase-3 beta.",12941796,Lee,Jiwoon,J,None,
2003,"BP75, bromodomain-containing M(r) 75,000 protein, binds dishevelled-1 and enhances Wnt signaling by inactivating glycogen synthase kinase-3 beta.",12941796,Park,Jeehye,J,None,
2003,"BP75, bromodomain-containing M(r) 75,000 protein, binds dishevelled-1 and enhances Wnt signaling by inactivating glycogen synthase kinase-3 beta.",12941796,Chung,Jongkyeong,J,None,
2003,The CBP bromodomain and nucleosome targeting are required for Zta-directed nucleosome acetylation and transcription activation.,12665567,Deng,Zhong,Z,"The Wistar Institute, Philadelphia, Pennsylvania 19104, USA.",
2003,The CBP bromodomain and nucleosome targeting are required for Zta-directed nucleosome acetylation and transcription activation.,12665567,Chen,Chi-Ju,CJ,None,
2003,The CBP bromodomain and nucleosome targeting are required for Zta-directed nucleosome acetylation and transcription activation.,12665567,Chamberlin,Michaela,M,None,
2003,The CBP bromodomain and nucleosome targeting are required for Zta-directed nucleosome acetylation and transcription activation.,12665567,Lu,Fang,F,None,
2003,The CBP bromodomain and nucleosome targeting are required for Zta-directed nucleosome acetylation and transcription activation.,12665567,Blobel,Gerd A,GA,None,
2003,The CBP bromodomain and nucleosome targeting are required for Zta-directed nucleosome acetylation and transcription activation.,12665567,Speicher,David,D,None,
2003,The CBP bromodomain and nucleosome targeting are required for Zta-directed nucleosome acetylation and transcription activation.,12665567,Cirillo,Lisa Ann,LA,None,
2003,The CBP bromodomain and nucleosome targeting are required for Zta-directed nucleosome acetylation and transcription activation.,12665567,Zaret,Kenneth S,KS,None,
2003,The CBP bromodomain and nucleosome targeting are required for Zta-directed nucleosome acetylation and transcription activation.,12665567,Lieberman,Paul M,PM,None,
2003,"p300 is involved in formation of the TBP-TFIIA-containing basal transcription complex, TAC.",12941701,Mitsiou,Dimitra J,DJ,"Department of Molecular Biology, University of Nijmegen, NCMLS 191, PO Box 9101, 6500 HB Nijmegen, The Netherlands.",
2003,"p300 is involved in formation of the TBP-TFIIA-containing basal transcription complex, TAC.",12941701,Stunnenberg,Hendrik G,HG,None,
2003,Different sensitivities of bromodomain factors 1 and 2 to histone H4 acetylation.,12620224,Matangkasombut,Oranart,O,"Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, 240 Longwood Avenue, Boston, MA 02115, USA.",
2003,Different sensitivities of bromodomain factors 1 and 2 to histone H4 acetylation.,12620224,Buratowski,Stephen,S,None,
2003,Virus-like particle production at low multiplicities of infection with the baculovirus insect cell system.,12966582,Maranga,Luis,L,"<affiliation>Instituto de Biologia Experimental e TecnolÃ_gica/Instituto de Tecnologia QuÃ_mica e BiolÃ_gica IBET/ITQB, Apartado 12, P-2781-901 Oeiras, Portugal.</affiliation>",
2003,Virus-like particle production at low multiplicities of infection with the baculovirus insect cell system.,12966582,<lastname>BrazÃ£o</lastname>,Tiago F,TF,None,
2003,Virus-like particle production at low multiplicities of infection with the baculovirus insect cell system.,12966582,Carrondo,Manuel J T,MJ,None,
2003,A bromodomain-containing protein from tomato specifically binds potato spindle tuber viroid RNA in vitro and in vivo.,12915580,<lastname>MartÃ_nez de Alba</lastname>,Angel Emilio,AE,"Institute of Molecular Biology and Biotechnology, Foundation for Research and Technology, Heraklion, Crete, Greece.",
2003,A bromodomain-containing protein from tomato specifically binds potato spindle tuber viroid RNA in vitro and in vivo.,12915580,<lastname>SÃ_gesser</lastname>,Rudolf,R,None,
2003,A bromodomain-containing protein from tomato specifically binds potato spindle tuber viroid RNA in vitro and in vivo.,12915580,Tabler,Martin,M,None,
2003,A bromodomain-containing protein from tomato specifically binds potato spindle tuber viroid RNA in vitro and in vivo.,12915580,Tsagris,Mina,M,None,
2003,"[Expression of BRD7-interacting proteins,BRD2 and BRD3, in nasopharyngeal carcinoma tissues].",12600283,Zhou,Ming,M,"Cancer Research Institute, Xiangya School of Medicine, Central South University, Changsha, Hunan, 410078, PR China.",
2003,"[Expression of BRD7-interacting proteins,BRD2 and BRD3, in nasopharyngeal carcinoma tissues].",12600283,Peng,Cong,C,None,
2003,"[Expression of BRD7-interacting proteins,BRD2 and BRD3, in nasopharyngeal carcinoma tissues].",12600283,Nie,Xin-Min,XM,None,
2003,"[Expression of BRD7-interacting proteins,BRD2 and BRD3, in nasopharyngeal carcinoma tissues].",12600283,Zhang,Bi-Cheng,BC,None,
2003,"[Expression of BRD7-interacting proteins,BRD2 and BRD3, in nasopharyngeal carcinoma tissues].",12600283,Zhu,Shi-Guo,SG,None,
2003,"[Expression of BRD7-interacting proteins,BRD2 and BRD3, in nasopharyngeal carcinoma tissues].",12600283,Yu,Ying,Y,None,
2003,"[Expression of BRD7-interacting proteins,BRD2 and BRD3, in nasopharyngeal carcinoma tissues].",12600283,Li,Xiao-Ling,XL,None,
2003,"[Expression of BRD7-interacting proteins,BRD2 and BRD3, in nasopharyngeal carcinoma tissues].",12600283,Li,Gui-Yuan,GY,None,
2003,Metabolic changes during cell growth inhibition by p27 overexpression.,12856162,Carvalhal,A V,AV,"<affiliation>Instituto de Biologia Experimental e TecnolÃ_gica/Instituto de Tecnologia QuÃ_mica e BiolÃ_gica IBET/ITQB, Apartado 12, 2781-901 Oeiras, Portugal.</affiliation>",
2003,Metabolic changes during cell growth inhibition by p27 overexpression.,12856162,Marcelino,I,I,None,
2003,Metabolic changes during cell growth inhibition by p27 overexpression.,12856162,Carrondo,M J T,MJ,None,
2003,"Acetylation-dependent chromatin reorganization by BRDT, a testis-specific bromodomain-containing protein.",12861021,Pivot-Pajot,Christophe,C,"<affiliation>Laboratoire de Biologie MolÃ©culaire et Cellulaire de la DiffÃ©renciation, INSERM U309, Equipe Chromatine et Expression des GÃ¨nes, Institut Albert Bonniot, FacultÃ© de MÃ©decine, Domaine de la Merci, 38706 La Tronche Cedex, France.</affiliation>",
2003,"Acetylation-dependent chromatin reorganization by BRDT, a testis-specific bromodomain-containing protein.",12861021,Caron,<forename>CÃ©cile</forename>,C,None,
2003,"Acetylation-dependent chromatin reorganization by BRDT, a testis-specific bromodomain-containing protein.",12861021,Govin,<forename>JÃ©rÃ´me</forename>,J,None,
2003,"Acetylation-dependent chromatin reorganization by BRDT, a testis-specific bromodomain-containing protein.",12861021,Vion,Alexandre,A,None,
2003,"Acetylation-dependent chromatin reorganization by BRDT, a testis-specific bromodomain-containing protein.",12861021,Rousseaux,Sophie,S,None,
2003,"Acetylation-dependent chromatin reorganization by BRDT, a testis-specific bromodomain-containing protein.",12861021,Khochbin,Saadi,S,None,
2003,BRD4-NUT fusion oncogene: a novel mechanism in aggressive carcinoma.,12543779,French,Christopher A,CA,"Department of Pathology, Brigham and Women's Hospital, Boston, Massachusetts 02115, USA. cfrench@partners.org",
2003,BRD4-NUT fusion oncogene: a novel mechanism in aggressive carcinoma.,12543779,Miyoshi,Isao,I,None,
2003,BRD4-NUT fusion oncogene: a novel mechanism in aggressive carcinoma.,12543779,Kubonishi,Ichiro,I,None,
2003,BRD4-NUT fusion oncogene: a novel mechanism in aggressive carcinoma.,12543779,Grier,Holcombe E,HE,None,
2003,BRD4-NUT fusion oncogene: a novel mechanism in aggressive carcinoma.,12543779,Perez-Atayde,Antonio R,AR,None,
2003,BRD4-NUT fusion oncogene: a novel mechanism in aggressive carcinoma.,12543779,Fletcher,Jonathan A,JA,None,
2003,Chromatin remodeling and modification during HIV-1 Tat-activated transcription.,15046258,Pumfery,Anne,A,"Department of Biochemistry and Molecular Biology, George Washington University, School of Medicine, Washington, DC 20037, USA.",
2003,Chromatin remodeling and modification during HIV-1 Tat-activated transcription.,15046258,Deng,Longwen,L,None,
2003,Chromatin remodeling and modification during HIV-1 Tat-activated transcription.,15046258,Maddukuri,Anil,A,None,
2003,Chromatin remodeling and modification during HIV-1 Tat-activated transcription.,15046258,de la Fuente,Cynthia,C,None,
2003,Chromatin remodeling and modification during HIV-1 Tat-activated transcription.,15046258,Li,Hong,H,None,
2003,Chromatin remodeling and modification during HIV-1 Tat-activated transcription.,15046258,Wade,John D,JD,None,
2003,Chromatin remodeling and modification during HIV-1 Tat-activated transcription.,15046258,Lambert,Paul,P,None,
2003,Chromatin remodeling and modification during HIV-1 Tat-activated transcription.,15046258,Kumar,Ajit,A,None,
2003,Chromatin remodeling and modification during HIV-1 Tat-activated transcription.,15046258,Kashanchi,Fatah,F,None,
2003,The double bromodomain protein Brd4 binds to acetylated chromatin during interphase and mitosis.,12840145,Dey,Anup,A,"Laboratory of Molecular Growth Regulation, National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, MD 20892, USA.",
2003,The double bromodomain protein Brd4 binds to acetylated chromatin during interphase and mitosis.,12840145,Chitsaz,Farideh,F,None,
2003,The double bromodomain protein Brd4 binds to acetylated chromatin during interphase and mitosis.,12840145,Abbasi,Asim,A,None,
2003,The double bromodomain protein Brd4 binds to acetylated chromatin during interphase and mitosis.,12840145,Misteli,Tom,T,None,
2003,The double bromodomain protein Brd4 binds to acetylated chromatin during interphase and mitosis.,12840145,Ozato,Keiko,K,None,
2003,CpG oligodeoxynucleotide 5mer-induced apoptosis in MOLT-4 leukaemia cells does not require caspase 3 or new protein synthesis.,12711674,Tidd,David M,DM,"School of Biological Sciences, The University of Liverpool, Liverpool, UK. dmtidd@liv.ac.uk",
2003,CpG oligodeoxynucleotide 5mer-induced apoptosis in MOLT-4 leukaemia cells does not require caspase 3 or new protein synthesis.,12711674,Broughton,Caroline M,CM,None,
2003,CpG oligodeoxynucleotide 5mer-induced apoptosis in MOLT-4 leukaemia cells does not require caspase 3 or new protein synthesis.,12711674,Clark,Richard E,RE,None,
2002,Detection of the genes induced in activated lymphocytes by modified differential display.,12371535,Kaneko,Hideo,H,"Department of Pediatrics, Gifu University School of Medicine, Japan. hideo@cc.gifu-u.ac.jp",
2002,Detection of the genes induced in activated lymphocytes by modified differential display.,12371535,Inoue,Ryosuke,R,None,
2002,Detection of the genes induced in activated lymphocytes by modified differential display.,12371535,Teramoto,Takahide,T,None,
2002,Detection of the genes induced in activated lymphocytes by modified differential display.,12371535,Morimoto,Wataru,W,None,
2002,Detection of the genes induced in activated lymphocytes by modified differential display.,12371535,Isogai,Kouji,K,None,
2002,Detection of the genes induced in activated lymphocytes by modified differential display.,12371535,Kasahara,Kimiko,K,None,
2002,Detection of the genes induced in activated lymphocytes by modified differential display.,12371535,Kondo,Naomi,N,None,
2002,Identification and characterization of CIA/ASF1 as an interactor of bromodomains associated with TFIID.,12093919,Chimura,Takahiko,T,"Laboratory of Developmental Biology, Institute of Molecular and Cellular Biosciences, University of Tokyo, 1-1-1 Yayoi, Bunkyo-ku, Tokyo 113-0032, Japan.",
2002,Identification and characterization of CIA/ASF1 as an interactor of bromodomains associated with TFIID.,12093919,Kuzuhara,Takashi,T,None,
2002,Identification and characterization of CIA/ASF1 as an interactor of bromodomains associated with TFIID.,12093919,Horikoshi,Masami,M,None,
2002,Histone H3 lysine 4 methylation disrupts binding of nucleosome remodeling and deacetylase (NuRD) repressor complex.,11850414,Zegerman,Philip,P,"Wellcome/Cancer Research UK Institute, Tennis Court Rd., Cambridge, United Kingdom.",
2002,Histone H3 lysine 4 methylation disrupts binding of nucleosome remodeling and deacetylase (NuRD) repressor complex.,11850414,Canas,Benito,B,None,
2002,Histone H3 lysine 4 methylation disrupts binding of nucleosome remodeling and deacetylase (NuRD) repressor complex.,11850414,Pappin,Darryl,D,None,
2002,Histone H3 lysine 4 methylation disrupts binding of nucleosome remodeling and deacetylase (NuRD) repressor complex.,11850414,Kouzarides,Tony,T,None,
2002,cDNA cloning of the human polybromo-1 gene on chromosome 3p21.,12487023,Horikawa,Izumi,I,"Laboratory of Biosystems and Cancer, Center for Cancer Research, National Cancer Institute, 9000 Rockville Pike, Bldg. 37, Rm. 5046, MSC-4264, Bethesda, MD 20892, USA. horikawi@mail.nih.gov",
2002,cDNA cloning of the human polybromo-1 gene on chromosome 3p21.,12487023,Barrett,J Carl,JC,None,
2002,"Characterisation and expression analysis of the WDR9 gene, located in the Down critical region-2 of the human chromosome 21.",12359327,Ramos,Veronica C,VC,"Human Genetics Research Group, IDIBAPS, Faculty of Medicine, University of Barcelona, Casanova 143, Spain.",
2002,"Characterisation and expression analysis of the WDR9 gene, located in the Down critical region-2 of the human chromosome 21.",12359327,Vidal-Taboada,Jose,J,None,
2002,"Characterisation and expression analysis of the WDR9 gene, located in the Down critical region-2 of the human chromosome 21.",12359327,<lastname>BergoÃ±on</lastname>,Salvador,S,None,
